Word1,Word2,Word1_Freq,Word2_Freq,Bigram_Freq
motive,underlie,54,3,1
torn,volume,29,8,1
send,feodor,591,1,1
general,introduce,935,77,2
introduce,evgenie,77,227,1
prince,remark,1984,218,2
company,present,150,405,1
interest,seem,272,1349,1
surprising,fact,41,885,1
alexandra,pour,71,59,1
prokofievna,ask,177,1621,1
prince,fancy,1984,331,1
conversation,drift,294,6,1
attentive,listener,12,25,1
aglaya,look,480,2970,5
ask,evgenie,1621,227,3
remark,adelaida,218,83,1
laugh,evgenie,1027,227,3
whole,phrase,889,94,1
nicholai,ardalionovitch,1,67,1
conversational,method,1,39,1
repeat,something,363,1444,1
yellow,waggonette,61,3,1
red,wheel,159,43,1
perfect,equality,104,20,1
pleased,muishkin,90,129,1
papa,tell,24,2482,1
family,copy,388,33,1
literary,thirst,66,43,1
extraordinary,grimace,177,12,1
much,perturbed,1227,4,1
loud,tone,110,196,3
observe,evgenie,415,227,2
widespread,interest,3,272,1
serious,look,153,2970,1
joy,beforehand,130,109,1
impudent,claim,29,43,1
explain,lebedeff,378,375,1
special,group,167,73,1
nothing,intimidate,1567,11,1
think,torment,2317,101,1
person,enter,382,276,1
jeer,smile,40,734,1
prince,beg,1984,317,3
felt,indignant,657,28,1
interest,show,272,660,1
ivolgin,greet,49,41,1
happier,day,3,1711,1
necessary,material,138,54,1
antip,burdovsky,7,98,5
personal,appearance,84,183,1
dirty,waistcoat,68,32,1
silk,scarf,37,7,1
twist,till,43,389,1
insolent,effrontery,30,6,1
complacent,satisfaction,5,80,1
aggrieve,party,7,145,1
russian,blood,346,221,1
blood,ran,221,31,1
youth,name,106,335,1
name,hippolyte,335,213,1
hippolyte,terentieff,213,15,2
casual,glance,7,252,1
rest,bow,310,218,1
foolish,mundane,87,1,1
mundane,convention,1,7,1
vladimir,doktorenko,1,9,1
nephew,briskly,49,6,1
certain,pride,460,127,1
row,face,50,1410,1
anyone,present,277,405,1
whole,deputation,889,2,1
harsh,voice,9,588,1
stammer,antip,25,7,1
dozen,word,62,1439,1
sneer,hippolyte,16,213,1
repeat,muishkin,363,129,1
remark,lebedeff,218,375,1
hippolyte,interrupt,213,182,1
stormy,discussion,5,31,1
much,discourage,1227,1,1
address,burdovsky,262,98,1
instant,heard,178,175,1
gabble,burdovsky,5,98,1
face,round,1410,493,1
interpose,madame,30,247,1
comic,paper,15,240,1
great,lady,1202,681,1
column,mark,7,46,1
impetuous,woman,5,1047,1
possible,storm,290,26,1
fedorovitch,felt,34,657,1
labour,paralyze,17,5,1
defunct,aristocracy,1,6,1
scion,ruin,9,138,1
innocent,thoughtlessness,102,2,1
public,fund,161,10,1
congenital,idiot,2,76,2
burn,scandal,110,88,1
stain,record,37,24,1
last,winter,1586,34,1
particular,scion,98,9,1
scion,return,9,331,1
wear,gaiter,214,8,1
successful,course,13,1125,1
fortune,favour,92,54,1
story,prove,386,161,1
russian,landowner,346,42,1
call,p,660,14,1
bygone,day,4,1711,1
russian,parasite,346,5,1
idle,existence,18,79,1
great,profit,1202,16,1
public,ball,161,85,1
lucky,man,16,2546,1
gay,p,26,14,1
noble,race,114,30,2
last,p,1586,14,1
strange,notion,548,44,1
marketable,commodity,1,1,1
swiss,professor,13,32,2
cost,thousand,56,614,1
become,intelligent,598,51,1
stage,p,29,14,1
eager,claimant,48,2,1
claimant,arose,2,7,1
last,scion,1586,9,1
race,undergo,30,8,1
undergo,treatment,8,21,1
noble,scion,114,9,2
scion,try,9,630,1
treatment,gratis,21,3,1
old,gaiter,1356,8,2
shabby,cloak,24,30,1
population,die,7,426,1
arid,plain,1,48,1
bourgeois,origin,6,16,2
current,coin,15,18,1
scene,change,179,330,1
friend,gather,606,58,1
high,birth,285,37,1
birth,burn,37,110,1
lawful,matrimony,27,1,1
order,lizabetha,367,185,1
crimson,cheek,58,100,1
young,millionaire,776,16,1
millionaire,dwelt,16,2,1
new,occur,511,93,1
briefly,explain,18,378,1
youth,p,106,14,1
husband,refuse,198,197,1
careless,nobleman,12,15,1
nobleman,forget,15,458,1
former,mistress,104,64,1
die,intestate,426,1,1
daily,toil,21,12,1
college,course,4,1125,1
russian,merchant,346,82,1
much,diminish,1227,5,1
forgetful,father,6,1140,1
blind,fortune,52,92,1
bestow,half,8,387,1
favourite,virtue,17,41,1
strict,justice,20,81,1
plain,figure,48,123,1
man,slave,2546,62,1
charitable,help,7,383,1
cool,insolence,23,15,1
humiliate,piece,52,159,1
inexpressible,shame,5,133,1
boyish,sensitiveness,4,5,1
article,aloud,113,149,1
prokofievna,restrain,177,98,1
affected,dignity,12,121,1
noble,modesty,114,16,1
growl,ivan,20,797,1
united,wit,9,51,1
fifty,footman,102,37,1
convulsive,jerking,8,1,1
existence,till,79,389,1
declare,hippolyte,226,213,1
regard,burdovsky,116,98,1
matter,publicity,609,10,1
murmur,lizabetha,91,185,1
select,company,12,150,1
indignant,outcry,28,23,1
outcry,drown,23,35,1
voice,dominate,588,9,1
legal,chicanery,48,1,1
actual,law,38,141,1
human,law,100,141,1
sane,judgment,6,41,1
legal,code,48,4,1
imperative,tone,3,196,1
free,demand,142,64,1
pavlicheff,overwhelm,65,53,1
indemnify,burdovsky,1,98,1
call,honour,660,216,1
present,company,405,150,1
undeveloped,mind,4,851,1
splutter,burdovsky,7,98,1
nephew,cause,49,243,1
certain,stir,460,66,1
murmur,arise,91,59,2
something,lack,1444,54,2
omit,something,32,1444,1
regimental,manner,3,155,1
equal,disregard,65,13,1
lawful,right,27,927,1
severe,criticism,33,22,1
unfortunate,state,56,248,1
universal,right,40,927,1
deny,nothing,65,1567,1
bit,thick,158,55,1
blatant,fact,1,885,1
guilty,party,97,145,1
certain,inaccuracy,460,1,1
wholesome,example,2,58,1
everybody,write,85,602,1
suppose,refusal,347,13,1
intelligent,word,51,1439,1
exclaim,lizabetha,181,185,2
move,spirit,337,146,1
stammer,burdovsky,25,98,1
shriek,hippolyte,63,213,1
think,absolute,2317,66,1
tell,tchebaroff,2482,20,1
general,law,935,141,2
hippolyte,declare,213,226,1
prince,agree,1984,203,2
tchebaroff,tell,20,2482,1
article,impute,113,1,1
impute,thing,1,1295,1
slight,foundation,152,37,1
assertion,concern,7,105,1
concern,pavlicheff,105,65,1
chaster,man,1,2546,1
nephew,interrupt,49,182,1
strange,tone,548,196,1
easy,tool,99,3,1
cry,hippolyte,1704,213,6
mighty,clever,17,145,1
lean,past,55,187,1
shout,hippolyte,407,213,1
schneider,receive,24,349,1
delicacy,forbid,30,47,1
rightful,payment,9,20,1
increase,eagerness,70,20,1
correct,idea,50,798,1
defenceless,victim,5,46,1
deserve,indulgence,55,4,1
tchebaroff,think,20,2317,1
simple,matter,120,609,2
main,point,12,586,5
positive,proof,62,68,2
please,note,294,456,1
need,support,499,61,1
profound,bewilderment,47,22,1
plunge,burdovsky,43,98,1
attempt,fraud,106,13,1
express,oneself,205,38,1
length,prevail,81,7,1
continual,interruption,43,8,1
several,word,212,1439,1
certain,conjecture,460,19,1
sooner,sit,61,1134,1
sharp,remorse,49,35,1
gross,indelicacy,9,2,1
think,muishkin,2317,129,1
prince,call,1984,660,4
clear,voice,282,588,2
voice,begin,588,1745,1
mission,confide,4,26,1
conversation,cease,294,106,1
burdovsky,party,98,145,1
utmost,curiosity,66,157,1
interpose,gavrila,30,61,1
ardalionovna,ptitsin,23,93,2
madame,zoubkoff,247,1,1
andreevitch,pavlicheff,8,65,4
timofei,fedorovitch,1,34,1
fedorovitch,viazovkin,34,1,1
fact,mention,885,176,1
undeniable,manner,2,155,1
consecutive,year,2,871,1
bring,witness,817,184,1
write,expert,602,13,1
word,cause,1439,243,1
profound,thought,47,549,2
hippolyte,look,213,2970,3
violent,fit,89,217,4
boxer,look,15,2970,1
miserable,voice,57,588,1
valuable,piece,21,159,1
tedious,detail,13,153,1
excuse,burdovsky,195,98,1
briefly,refer,18,53,1
considerable,dowry,57,23,1
name,burdovsky,335,98,1
commercial,speculation,10,4,1
dire,poverty,5,54,1
extreme,fondness,100,2,1
mother,confirm,762,50,1
sickly,child,23,758,1
life,nicolai,1043,23,1
detective,power,5,142,1
fond,pavlicheff,155,65,1
special,teacher,167,74,1
servant,grow,214,343,1
deep,poverty,122,54,1
future,success,181,64,1
sat,silent,38,291,2
repeat,gavrila,363,61,1
paternal,duty,4,150,1
prince,hint,1984,103,1
chivalrous,idea,9,798,1
personal,aim,84,82,1
irreproachable,character,3,219,1
shout,burdovsky,407,98,1
nephew,seize,49,202,1
burdovsky,turn,98,1279,1
unsealed,envelope,3,99,1
explain,doktorenko,378,9,1
newspaper,put,35,1071,1
seem,worn,1349,12,1
cry,lizabetha,1704,185,12
repeat,aglaya,363,480,1
bear,daylight,205,26,1
remark,gavrila,218,61,1
ingenuous,surprise,3,347,1
side,issue,427,15,1
prince,tchebaroff,1984,20,1
tchebaroff,send,20,591,1
exclaim,prince,181,1984,1
famous,plea,26,3,1
certain,lawyer,460,102,1
cast,look,50,2970,1
distinguish,friend,63,606,1
felt,force,657,196,1
prokofievna,saw,177,589,2
gentle,humility,55,21,1
throw,dust,329,27,1
girl,stand,465,1039,2
astonish,everybody,65,85,1
lebedeff,wear,375,214,1
utmost,ecstasy,66,61,1
remark,doktorenko,218,9,1
answer,lizabetha,818,185,1
open,court,682,142,1
dishonest,action,15,157,1
noble,despair,114,172,1
everyone,walk,177,563,1
walk,head,563,804,1
marry,karlitch,368,1,1
whippersnapper,tell,3,2482,1
whole,meaning,889,61,1
call,society,660,245,1
society,inhuman,245,5,1
vain,fool,45,325,1
monstrous,chaos,16,15,1
sudden,movement,239,93,1
smile,drive,734,263,1
approach,hippolyte,156,213,1
aglaya,ivanovitch,480,82,1
stop,hold,411,550,2
botkine,tell,1,2482,1
farewell,word,43,1439,1
bed,yesterday,299,385,1
prokofievna,place,177,704,1
reply,lizabetha,313,185,2
last,wish,1586,368,2
eccentric,woman,30,1047,2
prince,home,1984,469,2
prince,bestir,1984,3,1
invite,everyone,123,177,1
general,murmur,935,91,1
polite,word,34,1439,1
ask,lizabetha,1621,185,1
ask,hippolyte,1621,213,2
guest,stay,136,341,1
offer,tea,181,202,1
distant,corner,40,304,1
doubt,order,343,367,1
vera,lebedeff,51,375,16
lebedeff,bring,375,817,1
hippolyte,set,213,420,1
china,cup,11,55,2
feel,embarrass,533,27,1
whisper,evgenie,324,227,2
proper,punishment,45,41,1
dear,lizabetha,480,185,1
hear,hippolyte,1132,213,1
hippolyte,mention,213,176,1
landlord,revise,43,3,1
regard,lebedeff,116,375,1
emotional,conviction,7,132,1
approach,lizabetha,156,185,1
awkward,position,27,283,1
information,concern,69,105,1
great,extent,1202,34,1
interpose,lebedeff,30,375,1
laughter,rise,148,287,1
grammatical,blunder,1,28,1
yesterday,morning,385,497,5
saw,hippolyte,589,213,1
strange,agitation,548,78,1
agitation,seem,78,1349,1
high,esteem,285,48,1
continue,hippolyte,234,213,2
sarcastic,mockery,25,24,1
grow,confuse,343,44,1
consumptive,appearance,20,183,1
blaze,eye,13,1211,1
scandalous,affair,20,175,1
deep,annoyance,122,50,1
remark,aloud,218,149,1
presence,concern,125,105,1
wife,stay,408,341,1
increase,irritation,70,50,1
contemporary,life,7,1043,1
suggest,evgenie,92,227,1
excellency,involve,84,21,1
pity,awaken,126,12,1
plaintive,appeal,8,52,1
position,place,283,704,1
unexpected,gravity,101,17,1
dear,ivan,480,797,1
petersburg,tonight,323,28,1
help,burdovsky,383,98,1
sworn,enemy,1,87,1
hate,burdovsky,91,98,1
outward,form,8,195,1
burdovsky,love,98,1234,1
send,money,591,993,1
answer,hippolyte,818,213,1
undeniable,talent,2,42,1
nephew,protest,49,86,1
reply,evgenie,313,227,2
personal,inclination,84,16,1
american,war,16,11,1
inferior,race,12,30,1
utmost,gravity,66,17,1
terrace,step,20,419,3
hippolyte,rise,213,287,1
return,animation,331,19,1
disconnect,phrase,12,94,1
prokofievna,approach,177,156,1
eye,seek,1211,114,1
eye,range,1211,10,1
brick,wall,20,183,3
house,opposite,888,88,1
many,queer,532,44,1
queer,idea,44,798,1
grow,convince,343,151,1
mournful,reproach,24,97,1
doctor,tomorrow,263,87,1
hippolyte,seem,213,1349,1
nature,show,225,660,1
much,blood,1227,221,1
drown,mankind,35,66,1
dreadful,lie,98,568,1
corrupt,nobody,20,58,1
sole,result,16,48,1
single,deed,73,51,1
single,truth,73,328,1
hippolyte,raise,213,265,2
poor,avid,422,1,1
avid,innocent,1,102,1
please,break,294,397,1
majestic,silence,8,305,1
immediate,reply,26,313,1
comment,till,34,389,1
excitable,person,3,382,1
reliable,man,5,2546,2
doktorenko,ask,9,1621,1
article,show,113,660,1
fedorovitch,turn,34,1279,1
recent,illness,31,114,1
painful,memory,72,89,1
memory,attach,89,34,1
oversensitive,nature,1,225,1
new,trouble,511,212,1
watch,hippolyte,300,213,1
hippolyte,arose,213,7,1
man,overwhelm,2546,53,1
show,chiefly,660,32,1
wild,smile,93,734,1
hippolyte,turn,213,1279,1
maniacal,rage,1,104,1
hate,anyone,91,277,1
jesuitical,soul,4,341,1
sickly,sweetness,23,7,1
beneficent,millionaire,4,16,1
man,disgrace,2546,96,1
abject,cowardice,21,12,1
accept,none,179,104,1
whisper,lebedeff,324,375,1
wonderful,man,39,2546,1
head,hold,804,550,1
scornful,curiosity,10,157,1
fedorovitch,shrug,34,37,1
eccentric,friend,30,606,1
extraordinary,affair,177,175,1
dear,family,480,388,1
family,friend,388,606,1
odious,youth,1,106,1
fedorovitch,hold,34,550,1
violent,indignation,89,97,1
last,adventure,1586,29,1
unexpected,meeting,101,138,1
lady,seat,681,192,1
sweet,voice,73,588,1
pavlovitch,stand,461,1039,1
epanchin,stood,204,52,1
audacious,person,10,382,1
carriage,move,179,337,1
cry,evgenie,1704,227,6
epanchin,continue,204,234,1
march,briskly,37,6,1
pavlovitch,reappear,461,10,1
slight,knowledge,152,69,1
prince,reproach,1984,97,1
opposite,tendency,88,23,1
eccentric,lady,30,681,2
mysterious,proportion,76,21,1
childish,piece,38,159,1
scandalous,event,20,185,1
amiable,conversation,27,294,1
length,adelaida,81,83,1
adelaida,burst,83,159,1
latter,infer,312,1,1
black,book,139,232,2
adelaida,mention,83,176,1
dear,lef,480,43,2
real,riddle,215,29,1
principal,part,20,524,1
person,wish,382,368,1
wish,somehow,368,142,1
bad,turn,376,1279,1
reply,prince,313,1984,1
muiskhin,look,1,2970,1
look,disturbed,2970,16,1
mysterious,end,76,622,1
visit,confirm,290,50,1
terrible,object,241,267,1
puzzle,occurrence,21,16,1
immediate,explanation,26,155,1
lebedeff,distract,375,25,1
infant,lubotchka,8,2,1
inform,muishkin,124,129,1
new,interpretation,511,10,1
star,call,193,660,1
railroad,spread,2,39,1
prince,refuse,1984,197,1
vera,relate,51,27,1
visit,muishkin,290,129,1
intimate,relationship,45,14,1
burdovsky,affair,98,175,1
many,matter,532,609,1
muishkin,think,129,2317,1
anticipate,impatient,29,50,1
impatient,question,50,897,2
impulsive,confidence,8,51,1
ask,none,1621,104,1
talk,fast,1065,61,2
thing,gania,1295,378,1
gania,tell,378,2482,1
mattrossky,street,1,297,1
smart,carriage,23,179,1
narrow,circle,42,71,1
many,champion,532,15,1
great,discretion,1202,2,1
pavlofsk,mad,68,199,1
concern,evgenie,105,227,1
gania,state,378,248,1
last,varvara,1586,474,1
fiendish,temper,2,64,1
temper,today,64,80,1
curious,thing,89,1295,3
false,modesty,67,16,1
much,reflection,1227,48,1
bidding,farewell,11,43,1
great,problem,1202,25,1
problem,lay,25,414,1
keller,manage,82,96,1
talkative,mood,18,42,1
incoherent,word,17,1439,1
accept,emerald,179,4,2
pastoral,simplicity,1,43,1
personal,influence,84,109,1
conversation,grow,294,343,1
keller,confess,82,228,1
apparent,sincerity,48,25,1
many,act,532,191,1
fresh,avowal,75,5,1
deep,repentance,122,17,2
boastful,air,4,292,1
extreme,truthfulness,100,5,1
much,soften,1227,25,1
cry,keller,1704,82,2
mild,surprise,16,347,1
prince,help,1984,383,1
grave,tone,78,196,1
keller,start,82,214,1
golden,age,16,157,1
french,archbishop,83,5,1
archbishop,bourdaloue,5,2,1
heartfelt,confession,2,85,1
hell,strike,49,344,1
exact,statement,44,61,1
certain,degree,460,88,1
honourable,motive,63,54,1
prince,redden,1984,6,1
keller,continue,82,234,1
lebedeff,begin,375,1745,2
mine,yesterday,148,385,1
man,somehow,2546,142,1
repentant,tear,6,449,1
seem,incline,1349,18,1
regular,trade,92,10,1
pathetic,expression,9,318,1
lebedeff,grin,375,54,1
carriage,yesterday,179,385,1
blacken,evgenie,9,227,1
lebedeff,grimace,375,12,1
sit,deep,1134,122,1
whole,budget,889,2,1
pavlofsk,news,68,135,1
petersburg,part,323,524,1
friend,hippolyte,606,213,1
terrible,quarrel,241,135,1
excellent,reception,73,9,1
need,break,499,397,1
certain,hope,460,240,1
mean,aglaya,1062,480,1
attribute,motif,25,22,1
proper,sense,45,168,1
certain,proud,460,139,1
conversation,continue,294,234,2
latter,seize,312,202,1
general,wander,935,50,1
much,disturb,1227,75,1
wind,change,60,330,1
dirty,calumny,68,13,1
suspect,evgenie,130,227,2
impudent,creature,29,189,1
secret,conviction,292,132,1
great,mental,1202,32,3
mental,perturbation,32,12,3
last,assurance,1586,20,1
general,finish,935,185,1
service,department,186,20,1
heaven,preserve,201,55,1
formal,reconciliation,16,9,1
reason,repugnant,479,3,1
prince,repeat,1984,363,2
utter,twaddle,169,3,1
native,land,16,40,2
sunny,morning,4,497,2
ask,nicolai,1621,23,1
interrupt,lizabetha,182,185,1
spoilt,girl,4,465,2
proper,precaution,45,11,1
help,agree,383,203,1
epanchin,gaze,204,289,1
private,communication,52,27,1
wet,hen,72,12,5
town,yesterday,549,385,2
dare,swear,326,138,5
single,copeck,73,56,1
think,right,2317,927,1
prince,hesitate,1984,59,2
prokofievna,stand,177,1039,1
untidy,slip,3,94,1
way,delight,1198,163,1
epanchin,reflect,204,117,1
next,minute,356,677,2
miserable,hat,57,217,1
respectable,shape,56,19,1
little,vixen,1465,2,1
improper,note,7,456,1
right,glad,927,236,1
good,fool,1595,325,1
serious,member,153,77,1
uneventful,life,3,1043,1
continual,upheaval,43,8,1
slight,obstacle,152,20,1
timid,routine,48,6,1
fretful,observation,2,29,1
particular,originality,98,19,1
track,lead,18,267,1
nothing,premeditate,1567,9,1
conscious,purpose,92,224,1
respect,family,257,388,1
unfortunate,character,56,219,1
ordinary,affair,92,175,1
certain,limitation,460,4,1
indispensable,asset,16,4,1
public,personage,161,39,1
serious,financier,153,1,1
exalt,patronage,15,9,1
influential,friend,10,606,1
family,worry,388,169,1
imagination,increase,40,70,1
doubtless,lizabetha,28,185,1
le,esteem,55,48,1
society,girl,245,465,1
magnificent,hair,34,166,1
sheer,mischief,16,31,1
capricious,girl,18,465,1
child,spiteful,758,64,1
alexandra,want,71,1315,1
aglaya,persuade,480,125,1
many,suitor,532,8,1
excellent,offer,73,181,1
prokofievna,felt,177,657,3
great,tenderness,1202,10,1
artistic,taste,16,59,1
mother,express,762,205,1
mother,spent,762,18,1
grief,slumber,78,6,1
last,question,1586,897,1
high,value,285,59,1
moment,doubt,1301,343,1
nothing,rouse,1567,64,1
daughter,inspire,243,15,1
inspire,lizabetha,15,185,1
maternal,solicitude,4,6,1
alexandra,laugh,71,1027,2
trivial,thing,39,1295,1
thing,annoy,1295,64,1
dream,annoy,348,64,1
serious,quarrel,153,135,1
aglaya,rush,480,282,3
nothing,excite,1567,111,1
time,lizabetha,2625,185,1
prokofievna,put,177,1071,1
immediate,answer,26,818,1
wife,flash,408,142,1
grow,calm,343,104,1
kind,ivan,278,797,1
part,hold,524,550,1
society,gossip,245,45,1
final,step,55,419,1
dear,aglaya,480,480,1
abominable,prince,12,1984,1
prince,show,1984,660,2
invariable,fussiness,7,3,1
slight,hitch,152,4,1
everyday,life,16,1043,1
imaginary,anxiety,4,95,1
saw,loom,589,3,1
serious,cause,153,243,1
arouse,doubt,34,343,1
letter,inform,544,124,1
dare,play,326,288,1
dreadful,youth,98,106,1
glass,case,159,516,1
abominable,chatterbox,12,4,1
particular,corner,98,304,1
prince,listen,1984,702,4
swiss,chalet,13,1,1
family,sit,388,1134,1
open,verandah,682,28,1
oratorical,effort,1,97,1
prokofievna,frown,177,118,1
aglaya,sat,480,38,3
stubborn,silence,7,305,1
continue,evgenie,234,227,3
necessary,part,138,524,1
much,right,1227,927,1
moral,conservatism,92,1,1
incomprehensible,way,11,1198,1
frivolous,manner,38,155,1
clerical,family,5,388,1
ask,prince,1621,1984,1
cry,prince,1704,1984,2
literary,question,66,897,1
considerable,admission,57,15,1
russian,socialist,346,28,1
eminent,socialist,10,28,1
generous,transport,71,15,1
schoolboy,caught,57,18,1
sweat,stand,14,1039,1
apparent,seriousness,48,12,1
exist,order,150,367,3
russian,order,346,367,1
reject,russia,52,240,1
national,custom,27,20,1
profitable,kind,7,278,1
accidental,phenomenon,11,11,1
accidental,case,11,516,5
universal,law,40,141,1
naive,candour,9,8,1
everybody,laugh,85,1027,2
pavlovitch,turn,461,1279,1
pure,curiosity,75,157,1
extraordinary,speech,177,113,1
extraordinary,plea,177,3,1
view,thing,164,1295,1
observe,muishkin,415,129,1
serious,eye,153,1211,1
usual,case,108,516,1
think,evgenie,2317,227,1
open,law,682,141,1
young,barrister,776,5,1
clumsy,defence,15,11,1
evgenie,mention,227,176,1
strange,argument,548,47,1
pavlovitch,express,461,205,1
dreadful,crime,98,165,2
everyone,talk,177,1065,1
mistake,lie,159,568,1
natural,mistake,97,159,1
convict,prison,44,106,1
remorseless,murderer,2,115,1
particular,age,98,157,1
longer,smile,89,734,1
pavlovitch,gaze,461,289,1
real,surprise,215,347,1
nothing,distort,1567,27,1
argument,found,47,33,1
claimant,renounce,2,28,1
little,wretch,1465,57,4
